               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 842,            0.011038,           0.0034971,                   0,             0.99766,             0.99975,             0.99481,             0.94699,           0.0072989,           0.0019272,                   0,           0.0030618,           0.0030618,           0.0030618
                 843,            0.011086,           0.0034736,                   0,             0.99762,             0.99975,             0.99481,             0.94702,           0.0073009,           0.0019267,                   0,           0.0030535,           0.0030535,           0.0030535
                 844,            0.011022,           0.0034619,                   0,             0.99758,             0.99975,             0.99481,              0.9471,            0.007299,           0.0019257,                   0,           0.0030452,           0.0030452,           0.0030452
                 845,            0.011104,            0.003473,                   0,             0.99754,             0.99977,              0.9948,             0.94703,           0.0072993,           0.0019252,                   0,            0.003037,            0.003037,            0.003037
                 846,            0.010931,           0.0034739,                   0,             0.99754,             0.99979,             0.99481,              0.9476,           0.0072971,           0.0019247,                   0,           0.0030287,           0.0030287,           0.0030287
                 847,            0.011035,           0.0034997,                   0,             0.99754,             0.99981,              0.9948,             0.94754,           0.0072941,            0.001924,                   0,           0.0030205,           0.0030205,           0.0030205
                 848,            0.011029,           0.0035265,                   0,             0.99754,             0.99981,              0.9948,             0.94761,           0.0072983,           0.0019238,                   0,           0.0030123,           0.0030123,           0.0030123
                 849,            0.011047,           0.0035157,                   0,             0.99735,             0.99988,             0.99481,             0.94766,           0.0072969,           0.0019232,                   0,            0.003004,            0.003004,            0.003004
                 850,            0.010907,           0.0035093,                   0,             0.99754,             0.99982,             0.99481,             0.94783,           0.0072955,           0.0019223,                   0,           0.0029957,           0.0029957,           0.0029957
                 851,            0.010967,           0.0035301,                   0,             0.99754,              0.9998,              0.9948,             0.94779,           0.0072976,           0.0019221,                   0,           0.0029875,           0.0029875,           0.0029875
                 852,            0.011081,           0.0034816,                   0,             0.99754,             0.99976,              0.9948,             0.94767,           0.0073038,            0.001922,                   0,           0.0029793,           0.0029793,           0.0029793
                 853,            0.010924,            0.003427,                   0,             0.99766,             0.99973,              0.9948,              0.9477,           0.0073029,           0.0019212,                   0,            0.002971,            0.002971,            0.002971
                 854,            0.010932,           0.0034473,                   0,             0.99766,             0.99972,             0.99481,             0.94768,           0.0073011,           0.0019206,                   0,           0.0029628,           0.0029628,           0.0029628
                 855,            0.011001,           0.0034287,                   0,             0.99731,             0.99988,             0.99481,              0.9479,           0.0072983,           0.0019198,                   0,           0.0029545,           0.0029545,           0.0029545
                 856,            0.011029,           0.0034941,                   0,             0.99745,             0.99988,             0.99481,             0.94794,           0.0072957,           0.0019192,                   0,           0.0029462,           0.0029462,           0.0029462
                 857,            0.010865,           0.0034359,                   0,             0.99743,             0.99988,             0.99481,              0.9479,           0.0072949,           0.0019184,                   0,            0.002938,            0.002938,            0.002938
                 858,            0.011136,           0.0035339,                   0,             0.99742,             0.99988,             0.99481,             0.94795,           0.0072928,           0.0019178,                   0,           0.0029298,           0.0029298,           0.0029298
                 859,            0.010894,           0.0034587,                   0,             0.99742,             0.99988,              0.9948,             0.94796,           0.0072837,           0.0019168,                   0,           0.0029215,           0.0029215,           0.0029215
                 860,            0.010942,           0.0034121,                   0,             0.99738,             0.99988,              0.9948,             0.94799,           0.0072764,           0.0019155,                   0,           0.0029133,           0.0029133,           0.0029133
                 861,            0.010876,           0.0034196,                   0,             0.99739,             0.99988,             0.99481,             0.94816,           0.0072711,           0.0019142,                   0,            0.002905,            0.002905,            0.002905
                 862,            0.010913,           0.0034641,                   0,             0.99742,             0.99988,             0.99481,             0.94803,           0.0072577,           0.0019127,                   0,           0.0028967,           0.0028967,           0.0028967
                 863,            0.010814,           0.0034126,                   0,             0.99744,             0.99988,             0.99481,             0.94819,            0.007252,           0.0019117,                   0,           0.0028885,           0.0028885,           0.0028885
                 864,            0.011019,           0.0034441,                   0,             0.99746,             0.99988,             0.99482,             0.94831,           0.0072514,           0.0019112,                   0,           0.0028803,           0.0028803,           0.0028803
                 865,            0.010865,              0.0035,                   0,             0.99738,             0.99988,             0.99481,             0.94831,           0.0072476,           0.0019104,                   0,            0.002872,            0.002872,            0.002872
                 866,            0.010759,           0.0034216,                   0,             0.99743,             0.99988,             0.99481,             0.94826,           0.0072517,           0.0019104,                   0,           0.0028637,           0.0028637,           0.0028637
                 867,            0.010874,           0.0034246,                   0,             0.99741,             0.99988,             0.99482,             0.94849,           0.0072445,           0.0019091,                   0,           0.0028555,           0.0028555,           0.0028555
                 868,             0.01083,           0.0034583,                   0,             0.99739,             0.99988,             0.99482,              0.9492,           0.0072335,           0.0019075,                   0,           0.0028472,           0.0028472,           0.0028472
                 869,            0.010771,           0.0034151,                   0,             0.99738,             0.99988,             0.99482,             0.94939,            0.007224,           0.0019061,                   0,            0.002839,            0.002839,            0.002839
                 870,            0.010779,           0.0034434,                   0,             0.99803,             0.99923,             0.99482,             0.94946,           0.0072161,           0.0019047,                   0,           0.0028308,           0.0028308,           0.0028308
                 871,            0.010854,           0.0034728,                   0,             0.99744,             0.99988,             0.99483,              0.9494,           0.0072146,           0.0019039,                   0,           0.0028225,           0.0028225,           0.0028225
                 872,             0.01089,           0.0034763,                   0,             0.99803,             0.99922,             0.99483,              0.9495,           0.0072113,           0.0019027,                   0,           0.0028143,           0.0028143,           0.0028143
                 873,            0.010707,           0.0033535,                   0,             0.99803,             0.99923,             0.99483,             0.94932,           0.0072147,           0.0019021,                   0,            0.002806,            0.002806,            0.002806
                 874,            0.010796,            0.003414,                   0,             0.99803,             0.99924,             0.99483,             0.94936,           0.0072176,           0.0019016,                   0,           0.0027977,           0.0027977,           0.0027977
                 875,            0.010694,           0.0034319,                   0,             0.99803,             0.99924,             0.99482,             0.94938,           0.0072111,           0.0019006,                   0,           0.0027895,           0.0027895,           0.0027895
                 876,            0.010755,           0.0034213,                   0,             0.99803,              0.9992,             0.99483,             0.94954,           0.0072008,            0.001899,                   0,           0.0027813,           0.0027813,           0.0027813
                 877,            0.010607,           0.0033431,                   0,             0.99803,             0.99917,             0.99483,             0.94955,           0.0071859,            0.001897,                   0,            0.002773,            0.002773,            0.002773
                 878,            0.010712,           0.0033675,                   0,             0.99803,             0.99918,             0.99483,             0.94939,           0.0071839,            0.001896,                   0,           0.0027648,           0.0027648,           0.0027648
                 879,            0.010735,           0.0034339,                   0,             0.99819,             0.99926,             0.99483,              0.9497,           0.0071761,           0.0018952,                   0,           0.0027565,           0.0027565,           0.0027565
                 880,            0.010721,           0.0033757,                   0,             0.99818,             0.99926,             0.99483,             0.94988,           0.0071633,           0.0018936,                   0,           0.0027482,           0.0027482,           0.0027482
                 881,            0.010818,           0.0033832,                   0,              0.9984,             0.99909,             0.99483,             0.94973,           0.0071618,           0.0018932,                   0,             0.00274,             0.00274,             0.00274
                 882,            0.010668,           0.0034215,                   0,              0.9984,             0.99908,             0.99483,              0.9498,           0.0071619,           0.0018925,                   0,           0.0027318,           0.0027318,           0.0027318
                 883,            0.010574,           0.0033523,                   0,              0.9984,             0.99909,             0.99483,             0.95029,           0.0071563,           0.0018915,                   0,           0.0027235,           0.0027235,           0.0027235
                 884,            0.010641,           0.0033755,                   0,             0.99835,             0.99914,             0.99483,             0.95025,           0.0071476,           0.0018906,                   0,           0.0027153,           0.0027153,           0.0027153
                 885,            0.010627,           0.0033729,                   0,              0.9984,             0.99905,             0.99483,             0.95021,           0.0071449,           0.0018899,                   0,            0.002707,            0.002707,            0.002707
                 886,            0.010746,           0.0033955,                   0,              0.9984,               0.999,             0.99484,             0.95033,           0.0071347,           0.0018885,                   0,           0.0026987,           0.0026987,           0.0026987
                 887,            0.010702,           0.0033679,                   0,              0.9984,             0.99903,             0.99484,             0.95043,           0.0071304,           0.0018877,                   0,           0.0026905,           0.0026905,           0.0026905
                 888,            0.010563,            0.003356,                   0,              0.9984,             0.99901,             0.99484,             0.95044,           0.0071258,           0.0018867,                   0,           0.0026823,           0.0026823,           0.0026823
                 889,            0.010677,           0.0034045,                   0,              0.9984,             0.99898,             0.99483,             0.95035,           0.0071206,           0.0018857,                   0,            0.002674,            0.002674,            0.002674
                 890,            0.010696,           0.0034063,                   0,             0.99843,             0.99901,             0.99483,             0.95034,           0.0071185,           0.0018855,                   0,           0.0026658,           0.0026658,           0.0026658
                 891,            0.010675,           0.0033643,                   0,             0.99852,             0.99905,             0.99483,             0.95032,           0.0071165,           0.0018852,                   0,           0.0026575,           0.0026575,           0.0026575
                 892,            0.010541,           0.0033412,                   0,             0.99852,             0.99912,             0.99482,             0.95037,           0.0071098,           0.0018843,                   0,           0.0026492,           0.0026492,           0.0026492
                 893,            0.010719,           0.0034249,                   0,              0.9985,             0.99901,             0.99483,             0.95058,           0.0071075,           0.0018834,                   0,            0.002641,            0.002641,            0.002641
                 894,            0.010431,           0.0033249,                   0,             0.99844,             0.99901,             0.99483,             0.95044,           0.0071057,           0.0018827,                   0,           0.0026328,           0.0026328,           0.0026328
                 895,            0.010642,           0.0033756,                   0,             0.99837,             0.99914,             0.99483,             0.95059,           0.0070935,           0.0018811,                   0,           0.0026245,           0.0026245,           0.0026245
                 896,            0.010649,           0.0033841,                   0,             0.99828,             0.99912,             0.99483,             0.95063,           0.0070928,           0.0018805,                   0,           0.0026163,           0.0026163,           0.0026163
                 897,            0.010543,           0.0033469,                   0,             0.99828,             0.99915,             0.99484,             0.95065,           0.0070906,           0.0018796,                   0,            0.002608,            0.002608,            0.002608
                 898,            0.010622,           0.0033731,                   0,              0.9984,             0.99908,             0.99484,             0.95066,           0.0070877,           0.0018789,                   0,           0.0025997,           0.0025997,           0.0025997
                 899,            0.010596,           0.0033566,                   0,              0.9984,             0.99901,             0.99484,             0.95076,           0.0070786,           0.0018779,                   0,           0.0025915,           0.0025915,           0.0025915
                 900,            0.010504,           0.0032926,                   0,             0.99835,             0.99926,             0.99484,             0.95071,           0.0070714,           0.0018771,                   0,           0.0025833,           0.0025833,           0.0025833
                 901,            0.010621,           0.0033787,                   0,              0.9984,              0.9992,             0.99484,             0.95079,           0.0070634,           0.0018761,                   0,            0.002575,            0.002575,            0.002575
                 902,            0.010527,           0.0034251,                   0,             0.99834,             0.99914,             0.99484,             0.95056,           0.0070621,           0.0018752,                   0,           0.0025668,           0.0025668,           0.0025668
                 903,            0.010605,           0.0033514,                   0,              0.9984,             0.99911,             0.99484,             0.95066,           0.0070559,           0.0018741,                   0,           0.0025585,           0.0025585,           0.0025585
                 904,            0.010633,           0.0034223,                   0,              0.9984,             0.99913,             0.99484,             0.95087,           0.0070487,           0.0018728,                   0,           0.0025503,           0.0025503,           0.0025503
                 905,            0.010451,           0.0033758,                   0,              0.9984,             0.99913,             0.99484,              0.9515,           0.0070454,           0.0018719,                   0,            0.002542,            0.002542,            0.002542
                 906,            0.010467,           0.0033832,                   0,              0.9984,             0.99914,             0.99484,             0.95154,           0.0070404,           0.0018707,                   0,           0.0025338,           0.0025338,           0.0025338
                 907,            0.010518,           0.0033337,                   0,              0.9984,             0.99909,             0.99484,             0.95134,           0.0070347,           0.0018697,                   0,           0.0025255,           0.0025255,           0.0025255
                 908,            0.010417,           0.0033491,                   0,             0.99847,             0.99914,             0.99484,             0.95136,           0.0070265,           0.0018687,                   0,           0.0025172,           0.0025172,           0.0025172
                 909,            0.010494,           0.0033312,                   0,             0.99852,             0.99909,             0.99484,             0.95132,           0.0070239,            0.001868,                   0,            0.002509,            0.002509,            0.002509
                 910,            0.010417,           0.0033323,                   0,             0.99846,             0.99901,             0.99484,             0.95143,           0.0070162,           0.0018669,                   0,           0.0025008,           0.0025008,           0.0025008
                 911,            0.010566,           0.0033699,                   0,             0.99844,             0.99901,             0.99484,             0.95146,           0.0070138,           0.0018662,                   0,           0.0024925,           0.0024925,           0.0024925
                 912,            0.010584,           0.0033689,                   0,             0.99844,             0.99901,             0.99484,             0.95158,           0.0070092,           0.0018652,                   0,           0.0024842,           0.0024842,           0.0024842
                 913,            0.010394,           0.0033205,                   0,             0.99845,             0.99901,             0.99485,              0.9516,           0.0070061,           0.0018646,                   0,            0.002476,            0.002476,            0.002476
                 914,            0.010453,           0.0033411,                   0,              0.9984,             0.99901,             0.99484,             0.95163,           0.0070055,           0.0018638,                   0,           0.0024677,           0.0024677,           0.0024677
                 915,            0.010389,           0.0032822,                   0,             0.99839,             0.99901,             0.99484,             0.95164,           0.0070016,           0.0018623,                   0,           0.0024595,           0.0024595,           0.0024595
                 916,            0.010514,           0.0032976,                   0,             0.99839,             0.99901,             0.99485,             0.95164,           0.0069991,           0.0018613,                   0,           0.0024513,           0.0024513,           0.0024513
                 917,             0.01048,           0.0033682,                   0,             0.99791,             0.99963,             0.99485,             0.95135,           0.0069981,           0.0018604,                   0,            0.002443,            0.002443,            0.002443
                 918,            0.010389,           0.0033329,                   0,             0.99792,             0.99963,             0.99486,             0.95087,           0.0069999,           0.0018598,                   0,           0.0024348,           0.0024348,           0.0024348
                 919,            0.010384,           0.0033267,                   0,             0.99779,             0.99964,             0.99486,             0.95081,           0.0069986,           0.0018589,                   0,           0.0024265,           0.0024265,           0.0024265
                 920,            0.010368,           0.0033393,                   0,             0.99779,             0.99965,             0.99486,             0.95125,           0.0069945,            0.001858,                   0,           0.0024182,           0.0024182,           0.0024182
                 921,            0.010297,           0.0033277,                   0,             0.99779,             0.99963,             0.99486,             0.95131,            0.006988,            0.001857,                   0,             0.00241,             0.00241,             0.00241
                 922,            0.010383,           0.0033463,                   0,             0.99783,             0.99963,             0.99486,             0.95137,           0.0069864,           0.0018565,                   0,           0.0024018,           0.0024018,           0.0024018
                 923,            0.010411,           0.0033165,                   0,             0.99845,             0.99901,             0.99486,             0.95147,           0.0069777,           0.0018554,                   0,           0.0023935,           0.0023935,           0.0023935
                 924,            0.010334,           0.0032961,                   0,              0.9985,             0.99901,             0.99486,             0.95145,           0.0069766,           0.0018548,                   0,           0.0023853,           0.0023853,           0.0023853
                 925,            0.010344,            0.003342,                   0,             0.99787,             0.99963,             0.99487,              0.9517,           0.0069715,           0.0018541,                   0,            0.002377,            0.002377,            0.002377
                 926,            0.010433,           0.0033035,                   0,             0.99828,             0.99917,             0.99487,             0.95173,           0.0069702,           0.0018535,                   0,           0.0023687,           0.0023687,           0.0023687
                 927,            0.010378,           0.0032631,                   0,             0.99828,             0.99917,             0.99487,             0.95172,           0.0069653,           0.0018523,                   0,           0.0023605,           0.0023605,           0.0023605
                 928,             0.01021,           0.0033063,                   0,             0.99828,             0.99916,             0.99487,             0.95173,           0.0069626,           0.0018514,                   0,           0.0023523,           0.0023523,           0.0023523
                 929,            0.010292,           0.0033099,                   0,             0.99833,             0.99914,             0.99487,             0.95176,           0.0069601,           0.0018509,                   0,            0.002344,            0.002344,            0.002344
                 930,            0.010353,           0.0032772,                   0,             0.99833,             0.99914,             0.99487,              0.9519,           0.0069568,           0.0018499,                   0,           0.0023358,           0.0023358,           0.0023358
                 931,            0.010252,           0.0033117,                   0,             0.99836,             0.99914,             0.99487,             0.95194,           0.0069591,           0.0018495,                   0,           0.0023275,           0.0023275,           0.0023275
                 932,            0.010257,           0.0033607,                   0,             0.99854,             0.99914,             0.99488,             0.95217,           0.0069573,           0.0018487,                   0,           0.0023192,           0.0023192,           0.0023192
                 933,            0.010248,            0.003295,                   0,             0.99844,             0.99914,             0.99488,              0.9521,           0.0069559,           0.0018479,                   0,            0.002311,            0.002311,            0.002311
                 934,            0.010177,           0.0032773,                   0,             0.99853,             0.99914,             0.99488,             0.95217,           0.0069557,           0.0018472,                   0,           0.0023028,           0.0023028,           0.0023028
                 935,            0.010089,           0.0032199,                   0,             0.99849,             0.99914,             0.99488,             0.95199,           0.0069625,           0.0018475,                   0,           0.0022945,           0.0022945,           0.0022945
                 936,            0.010185,           0.0032476,                   0,             0.99804,             0.99963,             0.99488,             0.95224,           0.0069642,            0.001847,                   0,           0.0022863,           0.0022863,           0.0022863
                 937,            0.010281,           0.0032449,                   0,             0.99806,             0.99963,             0.99489,             0.95203,           0.0069669,           0.0018466,                   0,            0.002278,            0.002278,            0.002278
                 938,            0.010184,           0.0032912,                   0,              0.9984,             0.99914,             0.99488,             0.95205,           0.0069679,           0.0018464,                   0,           0.0022697,           0.0022697,           0.0022697
                 939,             0.01023,           0.0032953,                   0,             0.99852,             0.99916,             0.99489,             0.95195,           0.0069643,           0.0018457,                   0,           0.0022615,           0.0022615,           0.0022615
                 940,             0.01017,           0.0032558,                   0,             0.99854,             0.99914,             0.99489,             0.95187,           0.0069634,           0.0018451,                   0,           0.0022533,           0.0022533,           0.0022533
                 941,            0.010222,           0.0032818,                   0,             0.99865,             0.99921,             0.99489,             0.95179,           0.0069594,           0.0018445,                   0,            0.002245,            0.002245,            0.002245
                 942,            0.010189,            0.003261,                   0,             0.99864,             0.99926,             0.99489,             0.95173,           0.0069637,           0.0018442,                   0,           0.0022368,           0.0022368,           0.0022368
                 943,             0.01013,           0.0032514,                   0,             0.99865,             0.99924,             0.99489,             0.95179,           0.0069608,           0.0018438,                   0,           0.0022285,           0.0022285,           0.0022285
                 944,            0.010044,           0.0032431,                   0,             0.99866,             0.99926,             0.99489,             0.95193,           0.0069594,           0.0018431,                   0,           0.0022202,           0.0022202,           0.0022202
                 945,            0.010119,           0.0032393,                   0,              0.9987,             0.99926,             0.99489,             0.95164,           0.0069677,           0.0018433,                   0,            0.002212,            0.002212,            0.002212
                 946,            0.010103,           0.0032893,                   0,             0.99852,             0.99935,             0.99489,             0.95242,           0.0069701,           0.0018431,                   0,           0.0022038,           0.0022038,           0.0022038
                 947,            0.010081,           0.0032726,                   0,             0.99852,             0.99935,             0.99489,              0.9524,           0.0069667,           0.0018423,                   0,           0.0021955,           0.0021955,           0.0021955
                 948,            0.010192,           0.0033009,                   0,             0.99843,             0.99926,             0.99489,             0.95177,           0.0069671,           0.0018419,                   0,           0.0021872,           0.0021872,           0.0021872
                 949,            0.010133,           0.0031941,                   0,             0.99842,             0.99926,             0.99489,             0.95151,           0.0069602,           0.0018412,                   0,            0.002179,            0.002179,            0.002179
                 950,            0.010067,           0.0032534,                   0,             0.99844,             0.99926,             0.99489,             0.95161,           0.0069614,           0.0018406,                   0,           0.0021707,           0.0021707,           0.0021707
                 951,            0.010165,           0.0032183,                   0,             0.99847,             0.99926,             0.99489,             0.95123,           0.0069646,           0.0018403,                   0,           0.0021625,           0.0021625,           0.0021625
                 952,            0.010172,           0.0032682,                   0,             0.99871,             0.99926,             0.99489,             0.95115,           0.0069666,           0.0018399,                   0,           0.0021543,           0.0021543,           0.0021543
                 953,            0.010135,           0.0032636,                   0,              0.9987,             0.99926,              0.9949,              0.9511,           0.0069696,           0.0018396,                   0,            0.002146,            0.002146,            0.002146
                 954,            0.010057,            0.003249,                   0,             0.99873,             0.99926,              0.9949,              0.9516,           0.0069667,           0.0018386,                   0,           0.0021377,           0.0021377,           0.0021377
                 955,            0.010084,           0.0032144,                   0,             0.99877,             0.99912,              0.9949,             0.95168,           0.0069616,           0.0018378,                   0,           0.0021295,           0.0021295,           0.0021295
                 956,            0.010018,           0.0032225,                   0,             0.99877,             0.99911,              0.9949,             0.95174,           0.0069577,           0.0018369,                   0,           0.0021213,           0.0021213,           0.0021213
                 957,             0.01008,           0.0032216,                   0,             0.99877,              0.9991,              0.9949,             0.95171,           0.0069588,           0.0018368,                   0,            0.002113,            0.002113,            0.002113
                 958,            0.009968,           0.0032097,                   0,             0.99877,             0.99912,              0.9949,             0.95116,           0.0069611,           0.0018367,                   0,           0.0021048,           0.0021048,           0.0021048
                 959,            0.009989,           0.0032352,                   0,             0.99877,             0.99912,              0.9949,             0.95179,           0.0069625,           0.0018366,                   0,           0.0020965,           0.0020965,           0.0020965
                 960,            0.010035,           0.0032408,                   0,             0.99877,             0.99911,             0.99491,             0.95187,            0.006959,           0.0018364,                   0,           0.0020882,           0.0020882,           0.0020882
                 961,            0.010057,           0.0032178,                   0,             0.99877,             0.99914,              0.9949,              0.9517,           0.0069631,           0.0018357,                   0,             0.00208,             0.00208,             0.00208
                 962,           0.0099752,            0.003249,                   0,             0.99843,             0.99926,              0.9949,             0.95168,           0.0069643,           0.0018352,                   0,           0.0020718,           0.0020718,           0.0020718
                 963,           0.0099644,           0.0032255,                   0,             0.99828,             0.99927,             0.99491,             0.95163,           0.0069626,           0.0018343,                   0,           0.0020635,           0.0020635,           0.0020635
                 964,           0.0099099,           0.0032056,                   0,              0.9984,             0.99934,             0.99491,             0.95155,           0.0069619,           0.0018339,                   0,           0.0020553,           0.0020553,           0.0020553
                 965,           0.0098547,           0.0032196,                   0,             0.99839,             0.99938,             0.99491,             0.95168,           0.0069622,           0.0018333,                   0,            0.002047,            0.002047,            0.002047
                 966,            0.010058,           0.0032955,                   0,              0.9984,             0.99939,             0.99491,             0.95161,           0.0069648,           0.0018329,                   0,           0.0020387,           0.0020387,           0.0020387
                 967,            0.010039,           0.0032835,                   0,              0.9984,             0.99937,             0.99491,             0.95168,           0.0069698,           0.0018329,                   0,           0.0020305,           0.0020305,           0.0020305
                 968,           0.0099782,           0.0031797,                   0,              0.9984,             0.99956,             0.99492,             0.95162,            0.006968,           0.0018322,                   0,           0.0020223,           0.0020223,           0.0020223
                 969,           0.0099059,           0.0031956,                   0,              0.9984,             0.99955,             0.99491,             0.95169,           0.0069668,           0.0018318,                   0,            0.002014,            0.002014,            0.002014
                 970,           0.0099056,           0.0032066,                   0,              0.9984,             0.99971,             0.99491,             0.95113,           0.0069616,           0.0018315,                   0,           0.0020058,           0.0020058,           0.0020058
                 971,            0.010015,           0.0031972,                   0,              0.9984,             0.99961,             0.99492,             0.95169,           0.0069568,           0.0018308,                   0,           0.0019975,           0.0019975,           0.0019975
                 972,           0.0099379,           0.0032152,                   0,             0.99842,             0.99951,             0.99492,             0.95128,           0.0069502,           0.0018302,                   0,           0.0019892,           0.0019892,           0.0019892
                 973,           0.0099795,            0.003244,                   0,             0.99852,             0.99959,             0.99491,             0.95091,           0.0069412,           0.0018294,                   0,            0.001981,            0.001981,            0.001981
                 974,           0.0098268,            0.003163,                   0,             0.99852,             0.99956,             0.99492,             0.95103,           0.0069325,           0.0018281,                   0,           0.0019728,           0.0019728,           0.0019728
                 975,           0.0098672,           0.0032462,                   0,             0.99852,             0.99951,             0.99492,             0.95108,           0.0069301,           0.0018277,                   0,           0.0019645,           0.0019645,           0.0019645
                 976,           0.0099438,           0.0031817,                   0,             0.99852,             0.99945,             0.99492,             0.95159,           0.0069291,           0.0018272,                   0,           0.0019563,           0.0019563,           0.0019563
                 977,            0.009814,           0.0031841,                   0,             0.99852,             0.99946,             0.99492,             0.95175,           0.0069231,           0.0018267,                   0,            0.001948,            0.001948,            0.001948
                 978,           0.0098054,           0.0031376,                   0,             0.99852,             0.99944,             0.99492,             0.95187,           0.0069192,            0.001826,                   0,           0.0019397,           0.0019397,           0.0019397
                 979,           0.0098542,           0.0031505,                   0,             0.99852,             0.99947,             0.99492,             0.95176,            0.006913,           0.0018255,                   0,           0.0019315,           0.0019315,           0.0019315
                 980,           0.0097944,           0.0031877,                   0,             0.99852,             0.99948,             0.99492,             0.95172,           0.0069163,           0.0018256,                   0,           0.0019233,           0.0019233,           0.0019233
                 981,           0.0098356,           0.0032121,                   0,             0.99838,             0.99975,             0.99492,             0.95162,           0.0069215,            0.001826,                   0,            0.001915,            0.001915,            0.001915
                 982,           0.0097949,           0.0031698,                   0,             0.99838,             0.99975,             0.99492,             0.95175,           0.0069194,           0.0018258,                   0,           0.0019068,           0.0019068,           0.0019068
                 983,           0.0097786,           0.0031333,                   0,             0.99836,             0.99975,             0.99492,             0.95181,           0.0069168,            0.001825,                   0,           0.0018985,           0.0018985,           0.0018985
                 984,            0.009704,           0.0031644,                   0,             0.99833,             0.99975,             0.99492,             0.95185,           0.0069118,           0.0018242,                   0,           0.0018902,           0.0018902,           0.0018902
                 985,           0.0097193,            0.003181,                   0,             0.99832,             0.99975,             0.99492,             0.95195,           0.0069102,           0.0018237,                   0,            0.001882,            0.001882,            0.001882
                 986,           0.0098321,           0.0031539,                   0,              0.9983,             0.99975,             0.99492,             0.95175,           0.0069146,           0.0018233,                   0,           0.0018738,           0.0018738,           0.0018738
                 987,           0.0098373,           0.0031992,                   0,             0.99827,             0.99975,             0.99492,             0.95169,           0.0069206,           0.0018232,                   0,           0.0018655,           0.0018655,           0.0018655
                 988,           0.0097194,           0.0031533,                   0,             0.99828,             0.99975,             0.99492,             0.95156,           0.0069265,           0.0018231,                   0,           0.0018572,           0.0018572,           0.0018572
                 989,           0.0097732,           0.0031556,                   0,             0.99828,             0.99975,             0.99492,             0.95149,           0.0069318,           0.0018231,                   0,            0.001849,            0.001849,            0.001849
                 990,            0.009721,           0.0031756,                   0,              0.9983,             0.99975,             0.99492,             0.95152,           0.0069345,           0.0018227,                   0,           0.0018407,           0.0018407,           0.0018407
                 991,           0.0096639,           0.0031338,                   0,             0.99827,             0.99975,             0.99492,             0.95147,           0.0069355,           0.0018228,                   0,           0.0018325,           0.0018325,           0.0018325
                 992,           0.0097908,           0.0031616,                   0,             0.99832,             0.99975,             0.99492,             0.95161,           0.0069349,           0.0018223,                   0,           0.0018243,           0.0018243,           0.0018243
                 993,           0.0098718,           0.0031388,                   0,             0.99837,             0.99975,             0.99492,             0.95166,           0.0069327,           0.0018215,                   0,            0.001816,            0.001816,            0.001816
                 994,           0.0096534,           0.0031408,                   0,             0.99852,             0.99963,             0.99492,             0.95155,           0.0069343,           0.0018212,                   0,           0.0018077,           0.0018077,           0.0018077
